name,school,weight,year,seed,wrestler_id,participant_id
hugh|lowham,wyoming,177,1962,4.0,45314.0,e6eeb236-9a77-4fd3-b3dc-12d9d0f1eac2
dean|lahr,colorado,177,1962,2.0,30849.0,95dc4b8f-8660-46be-82e0-1d82b9148d43
mike|sterner,south dakota state,177,1962,0.0,81383.0,2d9e682e-8275-4f8f-bab1-5ceed5e75c40
ken|hines,colorado state,177,1962,0.0,64981.0,6406b7f7-8abc-4217-a306-0f11decb7e7e
phil|myer,pennsylvania state,177,1962,0.0,88394.0,f5571999-753d-42eb-8da7-1b486c7e2342
tim|mongan,purdue (in),177,1962,0.0,104474.0,899d8590-5f5d-4595-b99d-1f17f0f2f158
wayne|baughman,oklahoma,191,1962,2.0,110318.0,18000648-988d-43c8-bbd7-248bd5416f7b
ken|houston,southern illinois carbondale,191,1962,3.0,64989.0,52c38559-32ed-4e72-bd84-13aa58963294
joe|james,oklahoma state,191,1962,0.0,55880.0,700bf4a1-0d3c-485e-b38d-f94d485ec41e
lavern 'nick'|kohls,colorado state,191,1962,1.0,69564.0,85228df9-29c2-4013-9d6f-88f956e0a1d8
darrel|kauffman,oregon state,191,1962,0.0,28785.0,c984580b-a999-4d72-87da-f6589f80cb14
pat|clock,lewis & clark (or),191,1962,0.0,86708.0,215db9e9-1bb9-49a8-acb7-4f2ea5aadba6
james 'keith'|johnstone,iowa state,191,1962,6.0,49028.0,740a9bef-2f7c-4875-a178-39a58dacc538
dee|mickelson,wyoming,191,1962,0.0,30985.0,f412a097-08f7-4459-b05b-493718130b9c
roger|eischens,south dakota state,191,1962,0.0,93129.0,523c740a-2fb1-4b9d-8c7f-fb0885a4e1a3
matt|sanzone,springfield (ma),191,1962,4.0,77344.0,39b5d605-4f69-4aa7-a792-a80ce7681882
sherwyn|thorson,iowa,450,1962,3.0,99259.0,df408994-fb31-4d1b-b615-1e732839759b
john|baum,michigan state,450,1962,0.0,56943.0,7a1ecc82-8421-42b4-b599-47fd86877e2b
dewayne|schroeder,colorado mines,450,1962,0.0,32295.0,861ac407-ddee-4927-9742-ab723ff71bd7
merrill|solowin,toledo (oh),450,1962,6.0,78762.0,e71ed841-c2e0-4946-82d7-c11a103ca22c
rory|weber,northwestern (il),450,1962,5.0,93774.0,18353e87-d18a-4382-a92d-d0e510269ee9
roger|pillath,wisconsin,450,1962,1.0,93186.0,9f557567-4e45-4fb3-a718-5dc375c77d7d
ed|scharer,rutgers (nj),450,1962,4.0,35386.0,07ef3f07-f4f7-4ac9-8b9c-fae1570e221c
jim|raschke,nebraska,450,1962,2.0,54843.0,ef98b4c1-afc3-4e8a-8106-ca38eb16b517
arthur 'bucky'|maughan,minnesota-moorhead,115,1963,0.0,8536.0,910816f5-1a3c-41ee-b42d-f3645601a06b
tom|balent,pennsylvania state,115,1963,6.0,105245.0,2bbd64f8-17e2-4b3a-93a0-698a5c030e3e
wally|curtis,oklahoma,115,1963,5.0,110139.0,7c49331c-6614-45a1-8b9e-77295606f3ad
don|brown,cornell (ia),115,1963,0.0,33174.0,d26a007c-5734-4b08-a19b-039c9c0ffd68
jyo|umezawa,oklahoma state,115,1963,3.0,61969.0,eb4cb856-6c58-4b47-b80d-9713bd6057dc
okla|johnson,michigan state,115,1963,2.0,85826.0,48242a10-b45c-44d1-9b18-791ec759aedb
lowell|stewart,iowa state,115,1963,1.0,72032.0,402313ae-9b82-4a30-8fdc-5f7a631e4050
gil|sanchez sr.,colorado state,115,1963,4.0,42174.0,5b264ec6-8af4-40ee-8613-6bac7b42b66b
steve|walenz,nebraska,115,1963,0.0,101449.0,c3f019ca-fbe2-4427-ba9c-aec76f1456fe
bill|hughes,bloomsburg (pa),115,1963,0.0,11786.0,ff552026-245b-4b2a-be36-fdd4f70ad41d
mike|nissen,nebraska,123,1963,2.0,81016.0,3c97575a-9f7e-447c-b25d-129f934da35d
mark|mccracken,oklahoma state,123,1963,1.0,75493.0,f3347bc2-e561-4fdd-8e39-6f960c45a537
gary|joseph,ohio state,123,1963,5.0,41046.0,51281f78-d58e-4afa-9b6c-3f4c239161e4
fred|powell,lock haven (pa),123,1963,6.0,39994.0,a6b378b5-d2c4-4558-95c9-c8127cb600e8
albert|tapia,oklahoma,123,1963,0.0,3062.0,a27a31a7-fe59-4a6d-bef0-f7fff58b7f6b
mike|johnson,pittsburgh (pa),123,1963,4.0,80603.0,8a67a030-e914-4ca2-9f3b-00a666af546e
bill|merriam,lehigh (pa),123,1963,3.0,11908.0,85710377-fe54-4627-93ca-68584305e3ea
dave|unruh,kansas state,123,1963,0.0,29774.0,92cd5d76-cc23-4f36-b73b-7768d1fb7691
claude|gonzales,colorado state,123,1963,0.0,23504.0,f96861e6-02e0-4799-809c-6906877547de
don|neff,northern colorado,123,1963,0.0,33388.0,24a4e577-9c56-4abb-ba84-8835c804734e
jim|gautz,wyoming,123,1963,0.0,54462.0,5b1c49de-cd62-4430-b092-8698a10a0910
gary|smith,michigan state,123,1963,0.0,41196.0,844d2a0c-fce3-485a-bdd9-eb57861faf4c
fred|crawford,navy (md),123,1963,0.0,39893.0,a16e0389-dc5b-4175-8f06-ebc297230674
mickey|martin,oklahoma,130,1963,1.0,79726.0,13f63afa-6832-4acc-80a5-00eea422bfba
david|dozeman,michigan,130,1963,0.0,30058.0,e63e2299-cd94-4acf-bb2d-26a5c7f7850f
ron|jones,iowa state,130,1963,6.0,93463.0,cf5a49e7-df64-4966-b17b-62a7036c0c0b
lew|kennedy,minnesota,130,1963,2.0,70516.0,a073c2db-1d1e-4d2a-ad3b-207c5246030a
bobby|douglas,west liberty (wv),130,1963,0.0,13425.0,48b2db15-6359-4253-928c-ecdd6a003be1
pat|smartt,lehigh (pa),130,1963,4.0,86944.0,71f92ec1-428b-4b3c-b186-b6af637571ea
dee|brainerd,south dakota state,130,1963,5.0,30981.0,7acb2707-c680-47f8-9993-28d7cce358fc
norm|parker,iowa,130,1963,3.0,85675.0,836912f9-0c6d-48bc-a3b5-43e4af7e7db4
bob|haney,pennsylvania state,130,1963,0.0,12940.0,1d145e2a-0448-41be-9a5b-e1d3dad09797
ed|taylor,bloomsburg (pa),130,1963,0.0,35406.0,2b3c5fb0-00ae-4ee9-846b-714b17ca8ca3
john|perry,adams state (co),130,1963,0.0,57946.0,ac006fa7-8346-4c3d-a5f2-7f17348c7dc8
kent|swedlund,colorado state,130,1963,0.0,65591.0,7a7ab344-d616-4e94-96f2-e80a3ec2bea6
bill|dotson,northern iowa,137,1963,1.0,11651.0,ce84f25a-01ac-46e0-b67c-308dab0aeff5
mike|harman,navy (md),137,1963,4.0,80491.0,7bde8c19-98d5-4bc8-80eb-bd0f3f9f4d87
charles|white,oklahoma,137,1963,0.0,20960.0,beeb21b1-bf7e-4b6d-b20a-dd42b59034e5
dave|james,michigan state,137,1963,0.0,29387.0,a80f3416-d3fc-46ca-8bec-fcd73f584159
clair|argento,wyoming,137,1963,3.0,23322.0,08dd2c69-12dd-400f-b074-97723822d925
jim|deutsch,adams state (co),137,1963,0.0,54381.0,98539b40-3053-4049-95cf-9cb8eecf2983
joe|piccioni,ohio state,137,1963,0.0,56141.0,6b085031-08a9-486d-8cd7-4e507f4595a4
larry|bewley,iowa state,137,1963,6.0,69026.0,1e821953-882d-4a9b-a9fa-3cee05b4663e
tom|huff,iowa,137,1963,2.0,105583.0,53ff75f3-2b67-4beb-9005-96524cdfae3d
jim|murrin,syracuse (ny),137,1963,0.0,54772.0,3901e3c1-85f4-4aba-a910-5392ac8f58cd
jerry|torrance,northwestern (il),137,1963,0.0,53545.0,9cc3ef7d-7fc7-408f-94b2-879e297e2474
larry|janis,miami (oh),137,1963,0.0,69155.0,80af5a3c-a5e8-44e3-b2ef-73e6c78cc0b3
gary|wilcox,michigan,137,1963,0.0,41236.0,ae488e04-a077-49a0-a337-d74d15542866
richard|scorese,bloomsburg (pa),137,1963,0.0,91257.0,71201ef2-af6c-42ce-af0f-45e891a47f1c
clifford 'mike'|natvig jr.,army (ny),147,1963,1.0,23734.0,90f06a4e-942c-4b7f-9d0c-1216b9422d4b
veryl|long,iowa state,147,1963,3.0,109368.0,b003b3ff-9b4b-46ef-8198-73da276443be
jim|crider,northern colorado,147,1963,5.0,54364.0,698bdfcd-3475-41a6-8f62-d63cfae9a4e9
lonnie|rubis,minnesota,147,1963,2.0,71760.0,af9e706d-08be-44ed-8caa-2b09cdf0292a
joe|seay,kansas state,147,1963,0.0,56251.0,de9b35bd-5408-4d9f-9677-58ea8775d68e
jim|sanford,northern iowa,147,1963,0.0,54886.0,d861f747-b2cb-430e-ba1a-782a90a9439c
bob|deupree,oklahoma,147,1963,0.0,12818.0,da19c81c-4c4e-4a00-99ed-3b57d942b33e
john|carr,pittsburgh (pa),147,1963,0.0,57057.0,6526bca8-46f9-49a3-9b2c-b37edb241277
pat|reilly,toledo (oh),147,1963,0.0,86915.0,444a4f8b-9e64-4e3e-9085-1a02920b8feb
dick|slutzky,syracuse (ny),147,1963,0.0,32585.0,25edecc5-91f0-46cb-966d-3e4067753dce
david|gibson,purdue (in),147,1963,0.0,30101.0,5a96bf05-cfbe-4a6c-a27a-e34e9a734e22
bob|kopnisky,maryland,147,1963,4.0,13039.0,69ed612b-60ee-4143-8b04-730ccbbaa623
ron|wright,adams state (co),147,1963,6.0,93623.0,4b7aa9a3-6a9b-4699-bf64-9ce3ac9b5fc9
joe|greenlee,iowa,147,1963,0.0,55790.0,b194b997-3cff-40bf-bc95-7dc1e968fb6e
george|edwards,pennsylvania state,147,1963,0.0,41721.0,76d32627-23c7-49b5-9795-0588b6c28088
kirk|pendleton,lehigh (pa),157,1963,1.0,66819.0,0822b460-16ee-41f7-9000-eb89bfe86605
virgil|carr,iowa state,157,1963,4.0,109884.0,129249e7-bbae-43ca-b204-5ce68f3691f5
rick|bay,michigan,157,1963,3.0,91350.0,623f8214-3ec5-43dc-ab2a-630372d1877f
frank|eisenhower,lock haven (pa),157,1963,0.0,39568.0,c6e0d716-e2be-47af-88e2-dcba18321ef3
phil|kinyon,oklahoma state,157,1963,2.0,88351.0,3ce7758f-3aa2-43c7-becb-c397f2631448
tim|gay,pittsburgh (pa),157,1963,0.0,104280.0,f70a226c-edc4-44a2-a249-4e4788fe8cfe
jim|gass,cornell (ia),157,1963,6.0,54461.0,6606d530-1fcf-445e-abe9-390477a25e3c
rahim|javanmard,california-los angeles,157,1963,0.0,89266.0,56a80eb4-1a30-4bd8-8999-c443b62416e2
robert 'hap'|fry jr.,michigan state,157,1963,0.0,92324.0,17cade50-147f-4c12-bf82-e44bdae9063a
gary|sirota,syracuse (ny),157,1963,0.0,41191.0,91700ddb-d4a8-4329-87e6-b0b0c16f9285
don|pate,minnesota-moorhead,157,1963,0.0,33400.0,be3608de-aad3-4119-8753-d7705aaf23fc
bill|murphy,bowling green (oh),157,1963,0.0,888780.0,d86fddae-efd4-49f3-9185-3c9d72af3de8
fred|lett,colorado state,157,1963,0.0,39948.0,eab42bbb-ed3c-4e66-80b6-bed3f8c01f35
jim|harrison,pittsburgh (pa),167,1963,2.0,54533.0,0b0b0b4a-bf99-45f1-acf9-420feb5271a3
gordon|hassman,iowa state,167,1963,6.0,42509.0,edd8efb9-8cc2-40a9-8108-66799c6c2f41
robert|hall,bloomsburg (pa),167,1963,0.0,92492.0,cf4c2cf3-1760-425e-853b-5b067e0468bf
chris|stowell,michigan,167,1963,0.0,22507.0,2920ab8b-e964-4387-b890-2af02744b35c
tim|geiger,maryland,167,1963,0.0,104282.0,881670a1-99b9-4deb-800d-990c0349132a
gary|scrivens,california-los angeles,167,1963,0.0,41181.0,3fa95a6d-17b9-4dc8-b1dd-83eda86338e4
terry|isaacson,air force (co),167,1963,1.0,103457.0,e7eb4a34-f961-4f71-b0ab-a098d07f7742
steve|combs,iowa,167,1963,4.0,100769.0,48cfae18-4cdb-4f95-8c52-931b01283afe
marty|strayer,pennsylvania state,167,1963,0.0,76163.0,a4161b58-7f83-4351-bc29-5493a821bdf5
bob|archer,michigan state,167,1963,0.0,12699.0,c692ee69-8f09-4fcf-9f82-67b62b3ba6b3
willie|roy,illinois,167,1963,0.0,111128.0,83bf47dd-1cdf-4a82-97c6-92fb2aa009a8
dean|lahr,colorado,177,1963,1.0,30849.0,4ff9d162-0310-44f2-a9dd-001415dee2f8
tommy|edgar,oklahoma,177,1963,0.0,106122.0,273c7ad1-be00-48d1-87c7-cbd88de05c4a
ken|barr,pittsburgh (pa),177,1963,0.0,64869.0,b24f6937-27e7-4fae-92ab-b1eb82d90c20
gerry|franzen,navy (md),177,1963,4.0,42061.0,7716e4bf-429f-4f46-893e-39ff6617e63a
richard|bell,washington (wa),177,1963,3.0,91016.0,3619bae1-872b-4c88-80ad-3853450cd1da
don|evans,northwestern (il),177,1963,6.0,160015.0,cd6c87a3-ef55-4d4b-a821-18b0f8eb7d0b
jim|grover,iowa state,177,1963,0.0,54503.0,e948aa9e-f96a-45e2-9fd3-fd171e3af5df
lew|roberts,syracuse (ny),177,1963,0.0,70519.0,d80f7aa5-5021-419a-9463-8bbdff6835f5
harry|houska,ohio,177,1963,2.0,44436.0,758bc0be-3e87-4c97-b534-92ccbd84ba06
bob|keeney,oregon,177,1963,5.0,13014.0,c0fc7f2c-d2ab-40aa-b3db-ff86ccb5e8b7
george|bruns iii,air force (co),177,1963,0.0,41670.0,80fc480a-cf31-466c-a311-c9a98ab44b5f
ron|jacobsen,new mexico,177,1963,0.0,93457.0,6cda9135-d097-4d7d-80bb-5a10645f89d3
frank|shaut,cincinnati (oh),177,1963,0.0,39759.0,4c4eefec-ad06-474a-9c32-827edb65b115
tim|mongon,purdue (in),177,1963,0.0,104475.0,17125aa6-b1bb-46a2-9b8f-8816fa51de9a
john 'jack'|barden,michigan,191,1963,3.0,46900.0,60f34b49-747e-4ba4-a310-16df94c49835
ron|paar,wisconsin,191,1963,2.0,93530.0,44f03e96-c365-4510-bcf6-cf6b8c2e96ba
ken|hines,colorado state,191,1963,6.0,64981.0,7d5f6e58-f63b-4a8d-a9b6-53a0fe9a737c
everett|knott,oklahoma state,191,1963,0.0,38938.0,3ebf171d-9ecc-480a-85a6-1388661ffced
gerry|everling,syracuse (ny),191,1963,5.0,42060.0,954894df-9b7f-47b8-8b3e-d423ab43dc1e
bob|rader,rutgers (nj),191,1963,4.0,13207.0,a5f8bc2c-48af-42e5-9492-0ef030862f18
matt|sanzone,springfield (ma),191,1963,0.0,77344.0,0b330b88-73a8-4b7f-a29b-a035cc352d90
wayne|baughman,oklahoma,191,1963,1.0,110318.0,9a584319-0370-4a76-acf0-8dc945bf6bce
tom|bossert,lock haven (pa),191,1963,0.0,105289.0,4dd3c5c3-3d48-4c4d-968b-e8558dba2144
allan|jaklich,northwestern (il),191,1963,0.0,4614.0,da62c69a-78e2-4630-97bb-01110a289cbb
jim|nance,syracuse (ny),450,1963,2.0,54774.0,96385fed-4519-4694-8c4e-651ab49f5fe9
joe|james,oklahoma state,450,1963,1.0,55880.0,41ee4474-227d-4b7d-bac8-213b264a2152
bob|spaly,michigan,450,1963,0.0,13281.0,9e07fa67-f85b-4bf1-8a5a-5f152740a23c
homer|mcclure,michigan state,450,1963,0.0,45162.0,54c50f1a-9e72-44ff-85ea-a44b35429115
ed|scharer,rutgers (nj),450,1963,0.0,35386.0,354ee174-fb76-4254-8d6c-1b9605af5ae6
larry|kristoff,southern illinois carbondale,450,1963,4.0,69181.0,a0b22a3f-1282-4273-abd9-164c57a69cf1
merrill|solowin,toledo (oh),450,1963,3.0,78762.0,6df55afe-6367-472f-ae00-f8f1258d4cbf
john|illengwarth,lehigh (pa),450,1963,0.0,57529.0,8d4c41ce-6709-4e34-acf2-d07f53407b00
terry|finn,southern illinois carbondale,115,1964,3.0,103436.0,c63434c3-7162-4857-b903-922e0d8536f4
jerry|tanner,oklahoma,115,1964,0.0,53538.0,426af5ae-c13e-40fe-91da-af9cedf2a150
chuck|bush,cornell (ny),115,1964,4.0,23032.0,7d06059b-4956-406c-b898-7a96b7897bf7
ralph|bahna,michigan,115,1964,2.0,89315.0,bc51c933-becd-47d4-8912-8a65f655eb62
mike|berry,ohio state,115,1964,5.0,79965.0,04950594-6985-4d46-b234-62292289acb1
roger|sebert,iowa state,115,1964,1.0,93202.0,0e005b9e-7235-4d18-bce1-4d2cea0ab21f
larry|lloyd,minnesota,115,1964,0.0,69199.0,3c8be585-bb51-4cf0-a69e-0d9282fb4d7e
don|brown,cornell (ia),115,1964,6.0,33174.0,a6d323ea-c190-486a-817a-baec4ae9cf4e
morris|barnhill,iowa,115,1964,0.0,82463.0,000219fa-03a6-4233-87a0-99c11c687f2a
tadaaki|hatta,oklahoma state,115,1964,0.0,102063.0,85cce696-1353-42f7-9991-ac5ebb61b6aa
mike|mcnamara,minnesota-mankato,115,1964,0.0,80895.0,d99305c6-c8b0-4585-b78b-186d9b0d340f
leonard|killian,pittsburgh (pa),115,1964,0.0,70238.0,1e6888bc-9677-47a1-9b13-b23d37b4326c
fred|powell,lock haven (pa),123,1964,1.0,39994.0,3ccda9fc-6faf-4a26-8ebc-72b7cbd4085b
bill|fuller,iowa,123,1964,0.0,11706.0,e55f265f-cb9f-4ab0-b95a-9b46370adc94
dennis|dutsch,oklahoma state,123,1964,4.0,31296.0,e320e100-ad22-4cdd-be64-1e45add3dd5f
terry|haise,syracuse (ny),123,1964,0.0,103449.0,ae36d632-1d09-45df-95dd-c73942316d31
howard|gangestad,minnesota-mankato,123,1964,2.0,45223.0,a5513906-30fb-472a-8d45-236030eac39f
don|neff,northern colorado,123,1964,3.0,33388.0,6b07cba7-15e6-42b4-bbe4-195f430299d8
bobby|guzzo,east stroudsburg (pa),123,1964,5.0,13440.0,78018acb-d85d-4058-b880-196d274c48b1
brett|johnston,oklahoma,123,1964,6.0,15428.0,f63b9683-9d59-4b7d-a514-b34840374ee8
john 'jay'|windfelder,pennsylvania state,123,1964,0.0,56860.0,c6d9c376-e273-4802-a974-3f5cc96fc6ba
ralph|trail,purdue (in),123,1964,0.0,89407.0,20965a18-2473-4bcb-9017-190fdda187b2
gary|joseph,ohio state,123,1964,0.0,41046.0,3f7b6166-00c6-4aa6-84a8-7e399719ecaa
bob|steenlage,army (ny),123,1964,0.0,13291.0,1aa42091-aa47-4778-9fcd-56d564384ba3
bob|janko,california-los angeles,123,1964,0.0,12996.0,9cb79873-c5fe-47a5-923a-1444198b2f83
warren|crow,cornell (ny),123,1964,0.0,110254.0,a24b37e6-ec22-4056-a34c-aefdc4eae9eb
yojiro|uetake,oklahoma state,130,1964,2.0,111622.0,6899d68b-c924-4e47-aac0-5717e3c48e41
mark|piven,pennsylvania state,130,1964,0.0,75608.0,e4498907-9e32-4c97-b791-36d354898664
ted|lansky,pennsylvania,130,1964,0.0,103150.0,590097d4-53d0-4efd-968b-fb583af34e07
bill|robb,bloomsburg (pa),130,1964,5.0,12006.0,7bc17f3e-696b-40dc-bb4a-b7814a1e29e7
bob|robbins,army (ny),130,1964,0.0,13224.0,aac89e8d-38bf-48c6-907b-8513aa3501ad
don|schneider,southern illinois carbondale,130,1964,0.0,33441.0,ddba3285-ebb8-4966-b4f9-d622d40553b0
bill|stuart,lehigh (pa),130,1964,6.0,12080.0,63178031-8109-41c6-a60d-ca383131d30b
ron|jones,iowa state,130,1964,4.0,93463.0,a386ca44-c3c2-4484-a871-d2bb567650ee
jim|hanson,colorado,130,1964,0.0,54522.0,03a434e5-a1c4-4ea4-9d26-2a2b84bcf327
norm|parker,iowa,130,1964,3.0,85675.0,d2cc6c4e-57ed-4504-8765-99460d470e9a
bill|meacci,west virginia,130,1964,0.0,11905.0,1ded5cf9-79bb-4137-bed8-3eb4f13c55c5
bob|campbell,indiana (in),130,1964,0.0,12770.0,acde07be-e4be-498a-b687-0ee00882cde0
mike|sager,oklahoma,137,1964,0.0,81248.0,d0a3c72d-a8a8-4b13-b54b-c571a7e3b243
dan|fix,colorado mines,137,1964,0.0,27344.0,00556a6b-e0f7-4ce7-a528-69e5ae2d20bf
jim|rogers,oklahoma state,137,1964,3.0,54869.0,5cc15f74-17bd-4f8d-902a-6fc3dfd62d34
bob|buzzard,iowa state,137,1964,1.0,12765.0,c51f310e-61c1-43b3-9729-9a69d6adc3f7
john|thompson,kansas state,137,1964,0.0,58256.0,9c933372-f95d-4464-a0da-50082162f358
frank|o'korn jr.,pittsburgh (pa),137,1964,0.0,39698.0,a9791694-9303-4160-acca-26f401f78023
gary|wilcox,michigan,137,1964,0.0,41236.0,355d3bfe-1960-4289-808e-6f9201356af2
steve|erber,pennsylvania state,137,1964,0.0,100846.0,028d13f1-4caa-4034-a297-422bd29cf3e9
mark|scureman,army (ny),137,1964,0.0,75697.0,721352bc-46ab-4f3d-802d-08799e9dda9c
tony|russo,arizona state,137,1964,0.0,106556.0,557ce846-36cf-4a71-bf61-b3066e090202
richard|scorese,bloomsburg (pa),137,1964,5.0,91257.0,7f7409d8-708b-480f-b6aa-4748baa7ee63
jerry|stanley,oklahoma,147,1964,6.0,53532.0,9a60ff2b-adc3-4744-b060-2672fc89a3be
doug|koch,lehigh (pa),147,1964,2.0,33872.0,df5d4aca-1ace-45c0-873e-344ef6dbeec3
george|edwards,pennsylvania state,147,1964,0.0,41721.0,b7ebf0a5-8f4e-4de2-bccb-b471f7f473e0
terrill 'buzz'|hays,arizona state,147,1964,0.0,103373.0,b7bfa08d-a637-483e-b460-694616580439
jim|crider,northern colorado,147,1964,3.0,54364.0,2eb092d2-d9ca-4b49-8814-5e876d302163
lee|deitrick,michigan,147,1964,4.0,69826.0,ac1e4a3c-253e-4b7c-95ef-1c606c319968
mike|reding,oklahoma state,147,1964,1.0,81161.0,13d386cd-ffc9-49dc-b3de-0bbded4f40ee
veryl|long,iowa state,147,1964,5.0,109368.0,9e640107-571c-4ff6-82bc-ffab3d1a031f
nash|tillman,adams state (co),147,1964,0.0,82920.0,dbc80c22-1b68-45ef-a7d0-dfeb60b5c344
dave|ziegler,colorado,147,1964,0.0,29860.0,435b21f9-efe2-4531-9134-9e7876c593d4
clayton|beattie,illinois,147,1964,0.0,23603.0,d9245cd7-3e8b-49b3-b091-714a8ab8cd5b
carl|capra,cornell (ny),147,1964,0.0,19019.0,53f5c784-4fda-4b9d-9c9f-340f8fa8bba9
leland|gross,minnesota,147,1964,0.0,70037.0,d68a5383-6fcd-4389-9fee-7565b4737478
lee|rosenberg,oregon state,147,1964,0.0,69890.0,f6d1782b-0742-40ee-b92c-7a017d7d2b44
al|lilley,temple (pa),147,1964,0.0,2694.0,6c04f2fc-ba6a-40eb-b44f-2afe04306f30
gordon|hassman,iowa state,157,1964,2.0,42509.0,c10a8c19-27e7-49c3-9bbc-eb59548fab42
bill|lam,oklahoma,157,1964,0.0,11844.0,6a1081af-134e-49c1-8c0a-d6eddcb60422
bob|kopnisky,maryland,157,1964,5.0,13039.0,10a42fa7-5736-4374-ba72-4765e3106ae9
jack|flasche,northern colorado,157,1964,1.0,46986.0,9833e8c1-3872-44d3-ab78-2b3cd152518a
dick|slutzky,syracuse (ny),157,1964,4.0,32585.0,f4ba1830-447f-4c1e-b9d6-9ab752527cb3
tom|baily ii,pittsburgh (pa),157,1964,0.0,105242.0,94ba176f-d154-4aa9-8d46-c6465073d446
geoff|stephens,cornell (ny),157,1964,0.0,41622.0,39beb56c-1fb1-4d05-b17b-ba186f732262
jim|monroe,northern iowa,157,1964,0.0,54762.0,83f1ba5d-5c85-4be5-9a65-d0f528ab104e
rahim|javanmard,california-los angeles,157,1964,3.0,89266.0,e9b26696-023e-4b6b-af01-38c4d2b4f0b4
john|welch,rutgers (nj),157,1964,0.0,58352.0,b51d5263-af60-4e38-afc1-bf4b065a9c67
wayne|miller,michigan,157,1964,0.0,110398.0,3a6a4275-ebad-4214-a1e9-db2fadbcdb02
jack|ford,colorado,157,1964,0.0,46988.0,7aa08e3e-3922-4b96-9e88-0be4c36cbfd2
alan|frude,wyoming,157,1964,0.0,2841.0,b34eb5e6-36d3-4332-b2d9-719e8c68167c
richard|duffy,long island post (ny),157,1964,0.0,91085.0,6197191a-e9f5-4579-9b27-3b4a32ea1259
john|owen,bloomsburg (pa),157,1964,0.0,57910.0,24f64d07-f415-4b01-b3ef-af5dfb9c6374
marty|lyman,new mexico,157,1964,0.0,76139.0,577ce512-ad24-4855-bc2a-5142ca62bf37
don|millard,southern illinois carbondale,167,1964,0.0,33370.0,fe03d807-2257-4b05-a15c-d21d3ff46dc7
len|kauffman,oregon state,167,1964,5.0,70063.0,e48701e3-fdc3-4f71-ad92-aad369075b45
tom|peckham,iowa state,167,1964,1.0,105811.0,25c60327-caf3-4b80-9f23-44df86faad02
bob|zweiacher,oklahoma state,167,1964,6.0,13393.0,8c767657-8e15-48c3-9abf-d4eb46904502
marty|strayer,pennsylvania state,167,1964,4.0,76163.0,04f347b4-a2d3-441b-9c31-cb212d8e375f
gary|scrivens,california-los angeles,167,1964,0.0,41181.0,46155174-4b44-4e31-a8c0-797822a749f9
terry|isaacson,air force (co),167,1964,2.0,103457.0,dce90a27-1343-422d-8e32-3cea4221f0e8
tim|geiger,maryland,167,1964,0.0,104282.0,c648eaf4-1274-4410-bf54-3cd52bde531f
dave|schreiber,luther (ia),167,1964,0.0,29697.0,82528bf9-9511-461b-aa07-21c567fd6644
mel|wieland,iowa,167,1964,3.0,78486.0,09127253-73ff-42ae-8bdc-ebc892ea84ae
chuck|ronyetz,ohio,167,1964,0.0,23128.0,fd658fbe-670b-459f-8a68-e20767211873
lee|hall,pittsburgh (pa),167,1964,0.0,69844.0,db421531-2b88-4840-874a-be2d6059ef6a
will|elting,yale (ct),167,1964,0.0,110712.0,f5b13dd9-d099-4c77-8ab8-110960a56cc9
dave|carey,navy (md),167,1964,0.0,29124.0,c7cf080f-f075-4498-aac6-af03d48ad305
dean|lahr,colorado,177,1964,1.0,30849.0,46c5f159-73f4-4097-8c82-276c5867d20d
jerry|swope,lock haven (pa),177,1964,6.0,53537.0,97ed7b30-4506-4674-8218-d7e7a7f21602
gerry|franzen,navy (md),177,1964,2.0,42061.0,8c2b6a11-499e-4634-8acc-92752429d509
ken|barr,pittsburgh (pa),177,1964,5.0,64869.0,97fe4d2a-0117-4a4e-a61b-9d0b7c819601
george|reid,purdue (in),177,1964,0.0,41873.0,75b916d1-b255-427d-b758-5622352e177d
marshall|dauberman,maryland,177,1964,0.0,75997.0,94d6f812-ff38-4984-bba9-d6553f6b617f
bob|hannah,yale (ct),177,1964,0.0,12941.0,e11cc918-cf13-4cce-ab0b-321b8f2aeacd
bill|harlow,oklahoma state,177,1964,3.0,11748.0,c74a4122-869a-48d4-a854-1ba46250b8ee
art|oraschin,lycoming (pa),177,1964,0.0,8505.0,98c505fa-3f76-46b3-bbff-3ca8aa9b2cc4
jim|grover,iowa state,177,1964,0.0,54503.0,cde9180e-620d-43d7-a423-d9fe1fbdb9bc
brekke|johnson,wisconsin,177,1964,0.0,14942.0,a480a5c0-ad38-4ffd-a72f-eef8454d7e97
richard|isel,indiana (in),177,1964,4.0,91149.0,55e296d7-c0f0-4b7b-8e79-bbcdbc92b903
roy|sisler,west virginia,177,1964,0.0,94037.0,991e5a79-f476-47bd-b6d7-d015883029fa
harry|houska,ohio,191,1964,1.0,44436.0,f644494f-1830-4196-bb32-693f5c953f0d
bob|spaly,michigan,191,1964,6.0,13281.0,ce5fe2fd-1153-4fc7-9d6a-f8cb38f6179b
ron|paar,wisconsin,191,1964,4.0,93530.0,8c8e26fa-e656-443a-8e9b-3def9e6b06aa
sven|holm,oklahoma,191,1964,0.0,101835.0,67c59dcf-8615-4edb-b9e2-7659b058fb1b
blase|iuliano,ithaca (ny),191,1964,0.0,12613.0,3e9137d6-865b-4900-a874-cbf78fe06d27
